"","LibID","Library","Year","Upper Tier Code","Legal Name","New Legal Name","Mailing Address","Postal Code","City","Street Address","Library Web Site Address","Library Service Type","Population (Resident)","Households (Resident)","Population (Contracting)","Households (Contracting)","Date year starts","Date year ends","Ontario Library Service (OLS) Region","# of Active Library Cardholders","Net Balance brought forward amount","Net Balance brought forward type","Provincial Operating Funding","Local Operating Grant","Contract Revenue","Project Grants","Donations","Self-generated Revenue","Debt Services and Reserve Fund Revenues","Other operating revenue","Total Operating Revenues","Provincial capital revenues","Federal capital revenues","Local capital revenues","Other capital revenues","Total Capital Revenues","General materials expenditure","Electronic materials expenditure","Staffing expenditure","Staff Training expenditure","Facilities/Utilities","Telephone and Fax","Dedicated Internet Connectivity Costs","Computer Services","Debt Charges and Transfers to Reserve Funds","Funds returned to government sources","Contract payment made to library boards for library services","Other expenditures","Total Operating Expenditures","Total Capital Expenditures","Titles Held (Reference - English Language)","Titles Held (Reference - French Language)","Titles Held (Reference - Other Language)","Volumes Held (Reference - English Language)","Volumes Held (Reference - French Language)","Volumes Held (Reference - Other Language)","# of Databases (Reference - English Language)","# of Databases (Reference - French Language)","# of Databases (Reference - Other Language)","# of CD ROM Titles (Reference - English Language)","# of CD ROM Titles (Reference - French Language)","# of CD ROM Titles (Reference - Other Language)","# of copies of CD ROM (Reference - English Language)","# of copies of CD ROM (Reference - French Language)","# of copies of CD ROM (Reference - Other Language)","Titles Held (Circulating - English Language)","Titles Held (Circulating - French Language)","Titles Held (Circulating - Other Language)","Volumes Held (Circulating - English Language)","Volumes Held (Circulating - French Language)","Volumes Held (Circulating - Other Language)","# of CD ROM Titles (Circulating - English Language)","# of CD ROM Titles (Circulating - French Language)","# of CD ROM Titles (Circulating - Other Language)","# of copies of CD ROMs (Circulating - English Language)","# of copies of CD ROMs (Circulating - French Language)","# of copies of CD ROMs (Circulating - Other Language)","Titles Held (Periodicals - English Language)","Titles Held (Periodicals - French Language)","Titles Held (Periodicals - Other Language)","# of Database Subscriptions (Periodicals - English Language)","# of Database Subscriptions (Periodicals - French Language)","# of Database Subscriptions (Periodicals - Other Language)","# of CD ROM Titles (Periodicals - English Language)","# of CD ROMs Titles (Periodicals - French Language)","# of CD ROM Titles (Periodicals - Other Language)","# of copies of CD ROMs (Periodicals - English Language)","# of copies of CD ROMs (Periodicals - French Language)","# of copies of CD ROMs (Periodicals - Other Language)","# of individual electronic periodical titles (English Language)","# of individual electronic periodical titles (French Language)","# of individual electronic periodical titles (Other Language)","# of hours per week in an FTE","Librarians (Full Time - # of people)","Library Technicians (Full Time - # of people)","EXCEL Graduates  (Full Time - # of people)","Other staff (Full Time - # of people)","Volunteers (Full Time - # of people)","Librarians (Part Time - # of people)","Librarians (Part Time - Hours worked)","Library Technicians (Part Time - # of people)","Library Technicians (Part Time - Hours worked)","EXCEL Graduates (Part Time - # of people)","EXCEL Graduates (Part Time - Hours worked)","Other staff (Part Time - # of people)","Other staff (Part Time - Hours worked)","Volunteers (Part Time - # of people)","Volunteers (Part Time - Hours worked)","# of Public access workstations","Workstations with internet access","Workstations with OPAC access","Workstations with CD ROM access","Automated catalogue available","Name of Automated Catalogue System","Does your library provide wireless Internet connection","# of Main Libraries","Main Library - total hours open per week","# of Branches open >= 12 hours per week","Branches open >= 12 hours per week - total hours open per week","# of Branches open < 12 hours per week","Branches open < 12 hours per week - total hours open per week","# of Bookmobile stops","Bookmobile hours per week","# of Deposit Stations","Deposit Station hours per week","# of Bookmobiles","Total Annual Direct Circulation","# of programs held annually","Annual program attendance","# of items borrowed","# of items lent","# of requests made to other libraries","# of requests received from other libraries","Typical Week - Direct circulation","Typical Week - Materials use in library","Typical Week -  # of people using library workstations","Typical Week -  # of times electronic databases accessed","No of people using public library wireless connection","Typical Week -  # of standard reference transactions","Typical Week -  # of electronic reference transactions","Typical Week -  # of library visits made in person","Typical Week -  # of electronic library visits"
"2281",91,"The Nation",2005,67,"The Nation",NA,"25 rue de l'Arena","K0C2B0","St-Isidore",NA,"www.nationmunbiblio.ca","Public or Union Library",10187,3931,0,0,"04/01/2005","03/31/2006","SOLS",1622,0,"Nil",16331,200552,0,8000,85,3159,7190,942,236259,24000,0,0,0,24000,37149,0,138365,763,28150,4389,1088,4046,18970,0,0,1225,234145,8437,58,213,0,206,634,0,0,0,0,0,0,0,0,0,0,14700,32556,0,14700,32556,0,104,59,0,104,59,0,172,276,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,1,0,0,0,0,0,0,0,5,81,3,0.5,15,14,1,6,"Yes","MANDARIN  COBA",0,1,27,2,44,0,0,0,0,0,0,0,42514,81,912,450,195,563,282,718,49,57,0,0,79,0,462,0
"2282",422,"Thessalon FN",2005,80,"Thessalon FN",NA,"R.R. #2 40 Sugarbush Rd.","P0R1L0","Thessalon",NA,NA,"First Nations Library",86,0,0,0,"04/01/2005","03/31/2006","OLS-N",30,0,"Nil",705,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,2100,500,0,0,0,0,0,0,2600,0,7,1,2,37,1,5,0,0,0,15,0,0,15,0,0,924,0,0,940,0,0,15,0,0,15,0,0,20,0,0,0,0,0,10,0,0,10,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,0,2,"No",NA,0,1,6,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,10,10,30,0,0,0,0,20,0
"2283",346,"Thessalon Union",2005,80,"Thessalon Union",NA,"P.O. Box 549","P0R1L0","Thessalon","187 Main Street","www.thesslibcap.com","Public or Union Library",1293,624,0,0,"04/01/2005","03/31/2006","OLS-N",778,5505,"Surplus",2954,25650,0,4460,0,1963,54,282,35363,0,0,0,0,0,4269,0,17761,449,5207,919,0,0,225,0,0,2119,30949,9917,123,0,0,191,0,0,81,0,0,24,0,0,57,0,0,7776,0,0,7776,0,0,12,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,0,0,0,0,0,0,2,23,2,12,6,6,0,6,"No",NA,0,1,23,0,0,0,0,0,0,1,168,0,16465,7,128,73,0,73,0,456,17,46,36,0,12,7,91,46
"2284",347,"Thornloe",2005,90,"Thornloe",NA,"P.O. Box 546","P0J1E0","Earlton","35 Tenth Street","www.armstrongtownship.com","Contracting Municipality",110,49,0,0,"01/01/2005","12/31/2005",NA,0,0,"Nil",248,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2285",348,"Thorold",2005,18,"Thorold",NA,"14 Ormond Street North","L2V1Y8","Thorold",NA,"www.thoroldpubliclibrary.ca","Public or Union Library",17646,7443,0,0,"01/01/2005","12/31/2005","SOLS",5102,13883,"Surplus",32428,386500,0,4987,408,31760,0,1594,457677,0,0,20000,0,20000,59079,2404,339910,2011,48142,4294,1779,10838,4744,0,0,17949,491150,38216,2195,0,0,5570,0,0,2,0,0,45,0,0,49,0,0,70826,448,610,78705,448,610,12,0,0,12,0,0,66,0,0,1,0,0,0,0,0,0,0,0,2200,0,0,35,1,1,0,2,0,0,0,0,0,0,0,8,100,0,0,20,13,6,14,"Yes","Dynix",0,1,54,0,0,1,6,0,0,0,0,0,124639,110,1971,447,1487,493,2439,2191,429,185,0,0,95,2,1741,359
"2286",349,"Thunder Bay",2005,89,"Thunder Bay",NA,"285 Red River Road","P7B1A9","Thunder Bay",NA,"www.tbpl.ca","Public or Union Library",102617,48664,0,0,"01/01/2005","12/31/2005","OLS-N",39708,55179,"Surplus",227583,4385212,0,0,47968,155111,0,6767,4822641,0,0,526500,5998,532498,372569,47447,3575891,32351,408231,33085,0,135693,0,0,0,244971,4850238,953610,9408,28,0,23521,47,0,32,2,0,0,0,0,0,0,0,118961,1830,3062,297402,3111,5206,386,0,0,656,0,0,311,2,4,10,2,0,0,0,0,0,0,0,7973,75,0,35,9,17,0,29,0,0,0,0,0,0,0,67,785.93,0,0,67,59,59,67,"Yes","III's Milenium 2005",0,2,116,2,82,0,0,0,0,0,0,0,921369,766,21730,1500,2699,1555,5116,20732,5770,2768,1202,0,1861,10,11771,5391
"2287",350,"Tillsonburg",2005,37,"Tillsonburg",NA,"2 Library Lane","N4G4S7","Tillsonburg",NA,"www.library.tillsonburg.ca","Public or Union Library",13522,6358,0,0,"01/01/2005","12/31/2005","SOLS",5827,0,"Nil",23685,177461,0,0,5565,43495,0,0,250206,0,0,0,0,0,46205,1200,149089,668,30669,2004,0,8215,0,0,0,10129,248179,0,591,0,0,1051,0,0,3,0,0,2,0,0,2,0,0,37116,0,0,38390,0,0,0,0,0,0,0,0,46,0,0,2,0,0,0,0,0,0,0,0,76,0,0,35,2,0,0,0,0,0,0,0,0,0,0,4,70,2,6,6,4,2,4,"Yes","MultiLis",0,1,58.5,0,0,0,0,0,0,0,0,0,129819,8,505,865,615,1006,745,2304,87,193,14,0,134,11,1589,98
"2288",351,"Timmins",2005,81,"Timmins",NA,"320 Second Avenue","P4N8A4","Timmins",NA,"http://tpl.timmins.ca","Public or Union Library",43024,19310,0,0,"01/01/2005","12/31/2005","OLS-N",17821,0,"Nil",91807,1068123,33,0,8846,24360,0,0,1193169,586859,0,150145,131954,868958,84460,18094,838383,17164,120066,0,30457,40104,0,0,0,44441,1193169,1345352,2135,381,0,3413,639,0,2,1,0,0,0,0,0,0,0,56084,19276,0,66067,21841,0,29,0,0,36,0,0,114,20,0,1,1,0,0,0,0,0,0,0,2500,592,0,35,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,43,43,43,0,"Yes","Horizon 7.3.2  HIP 3.0",0,1,54,1,48,0,0,0,0,0,0,0,159302,183,4029,2249,971,2837,2148,3083,994,1097,20,0,196,1,2250,1833
"2289",352,"Tiny Twp",2005,70,"Tiny Twp",NA,"130 Balm Beach Rd w","L0L2J0","Perkinsfield","130 Balm Beach Road West","www.tiny.ca","Contracting Municipality",9498,8799,0,0,"04/01/2005","03/31/2006",NA,0,0,"Nil",37807,61263,0,0,0,0,0,0,99070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99070,0,99070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2290",353,"Toronto",2005,1,"Toronto","City of Toronto","789 Yonge Street","M4W2G8","Toronto",NA,"www.torontopubliclibrary.ca","Public or Union Library",2481494,965554,0,0,"01/01/2005","12/31/2005","SOLS",848087,0,"Nil",5573927,141280952,0,1404749,803478,5996728,3518978,4884118,163462930,40000,0,11602977,313633,11956610,15011643,1291349,116715021,322573,14389856,753384,1150170,4136547,4487839,0,0,5204548,163462930,11535704,2545869,3265,52682,4081686,22032,133910,66,2,2,34,1,0,43,2,0,726744,41210,172014,5197350,150740,610055,2466,1,0,10460,19,0,6750,125,450,19,1,1,2,0,0,2,0,0,9260,500,0,35,382,0,0,960,0,111,1912.4,0,0,0,0,1188,15468.6,2288,2815,1903,1462,1853,263,"Yes","Dynix",0,1,57.5,98,4851,0,0,32,39.25,4,44,2,30575254,18851,470755,4739,6788,9768,14691,611505,174643,92168,75748,0,47431,284,340993,425204
"2291",500,"Trent Hills",2005,61,"Trent Hills","Trent Hills","P.O. Box 509","K0L1L0","Campbellford","98 Bridge St. E.","trenthillslibrary@trenthills.ca","Public or Union Library",11739,6512,0,0,"01/01/2005","12/31/2005","SOLS",8642,0,"Nil",33099,275000,0,2810,230,11050,291,0,322480,2026,0,0,0,2026,42777,0,179833,2929,26052,7172,0,1950,0,0,0,13477,274190,4586,980,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,44802,0,0,44851,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,0,0,0,0,2,38,8,81,8,32,22,18,4,0,"Yes","Winnebago Spectrum",0,1,38,2,38,0,0,0,0,0,0,0,93806,185,2203,2122,0,2124,0,1967,996,523,0,0,170,15,1150,43
"2292",450,"Tudor & Cashel Twp",2005,51,"Tudor & Cashel Twp",NA,"Box 430 R R 2","K0L1W0","Gilmour","371 Weslemkoon Lake Road","www.tudorandcashellibrary@yahoo.ca","Public or Union Library",572,781,0,0,"01/01/2005","12/31/2005","SOLS",144,3060,"Surplus",3305,1000,0,883,27,447,0,0,5662,0,0,0,0,0,452,0,2978,0,0,0,0,571,0,0,0,589,4590,312,53,118,0,105,118,0,0,0,0,21,0,0,22,0,0,4554,118,0,4616,118,0,21,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,21,2,12,2,2,0,2,"No",NA,0,1,6,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,18,11,3,0,0,0,0,17,0
"2293",355,"Tweed",2005,51,"Tweed","Municipality of Tweed","P.O. Box 628","K0K3J0","Tweed","230 Metcalf Street","www.tweedlibrary.ca","Public or Union Library",5153,2926,0,0,"01/01/2005","12/31/2005","SOLS",2133,5631,"Surplus",12676,48000,0,13860,3936,1510,0,1333,81315,0,0,0,0,0,9117,0,49955,628,6000,545,0,7987,0,0,0,1344,75576,0,173,3,2,231,3,2,0,0,0,35,2,0,40,2,0,22430,32,0,22730,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,26,2,26.5,3,2,6,5,1,5,"Yes","Winnebago Spectrum",0,1,27,0,0,0,0,0,0,0,0,0,21000,15,280,242,174,242,174,439,48,80,2,0,53,6,349,3
"2294",339,"Tyendinaga Twp",2005,51,"Tyendinaga Twp",NA,"852 Melrose Road","K0K3A0","Shannonville",NA,"www.ttpl.ca","Public or Union Library",3524,1377,0,0,"01/01/2005","12/31/2005","SOLS",1215,13130,"Surplus",4904,61700,0,1117,3254,0,0,0,70975,0,0,0,5000,5000,4291,0,45426,606,8556,1200,532,7070,0,0,0,2738,70419,0,38,0,0,172,0,0,0,0,0,35,0,0,35,0,0,14504,37,0,14630,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,40,15,25,3,3,0,3,"Yes","Winnebageo",0,1,20,0,0,0,0,0,0,0,0,0,12131,10,2400,54,71,70,80,175,21,9,0,0,29,0,29,0
"2295",356,"Uxbridge Twp",2005,10,"Uxbridge Twp",NA,"P.O. Box 279","L9P1P7","Uxbridge","9 Toronto Street South","http://www.uxlib.com","Public or Union Library",17603,6508,0,0,"01/01/2005","12/31/2005","SOLS",14318,-758,"Deficit",24176,510920,0,14118,7626,31188,0,265,588293,0,0,30000,0,30000,76316,150,426748,4332,69448,4421,5090,7399,0,0,0,0,593904,29035,2190,0,0,2268,0,0,2,0,0,26,0,0,26,0,0,62272,0,29,65549,0,29,1215,0,0,1215,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,1,0,1,0,0,0,1,14,0,0,16,216.5,6,10,17,14,15,17,"Yes","Mandarin",0,1,47,1,17,0,0,0,0,0,0,0,125901,191,3760,1112,1148,1114,2304,2681,397,315,21,0,672,373,3056,602
"2296",357,"Val Rita-Harty Twp",2005,81,"Val Rita-Harty Twp",NA,"C.P. 69","P0L2G0","Val Rita","106 Government Rd","http://www.olsn.ca/valrita/","Public or Union Library",1000,413,0,0,"01/01/2005","12/31/2005","OLS-N",156,-230,"Deficit",2811,16139,0,12808,2000,64,0,627,34449,0,0,0,0,0,6402,0,17842,537,140,759,738,5065,0,0,0,3195,34678,0,4,36,0,19,191,0,0,0,0,4,7,0,4,7,0,4353,7064,0,4375,7071,0,0,10,0,0,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,15,2,2,5,5,0,5,"No",NA,0,1,15,0,0,0,0,0,0,0,0,0,8791,1,37,11,0,15,11,382,23,10,0,0,9,0,76,0
"2297",359,"Vaughan",2005,27,"Vaughan",NA,"900 Clark Avenue West","L4J8C1","Vaughan",NA,"www.vaughanpl.info","Public or Union Library",186015,64774,0,0,"01/01/2005","12/31/2005","SOLS",135468,0,"Nil",143234,8808327,0,4376,6387,253391,48936,0,9264651,0,0,494786,0,494786,741679,309123,6301418,18350,850625,35324,93184,282287,0,0,0,632661,9264651,494786,11321,116,74,26651,267,172,30,0,0,304,8,0,456,8,0,269897,4610,8273,458826,7838,14065,0,0,0,0,0,0,456,9,57,18,0,0,0,0,0,0,0,0,32246,31,333,35,44,8,0,20,0,14,311,6,134,0,0,95,1995,0,0,219,93,49,35,"Yes","VTLS Virtua",0,0,0,7,348,0,0,0,0,0,0,0,1944936,2823,76929,281,1939,432,6699,41844,11985,3352,1553,0,11568,60,25474,5857
"2298",361,"Wabigoon LSB",2005,82,"Wabigoon LSB",NA,"P.O. Box 97","P0V2W0","Wabigoon",NA,"lsbw@sympatico.ca","Contracting LSB",427,0,0,0,"04/01/2005","03/31/2006",NA,0,0,"Nil",845,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2299",453,"Wahta Mohawk FN",2005,33,"Wahta Mohawk FN",NA,"Box 260","P0C1A0","Bala","2664 Muskoka Road 38",NA,"First Nations Library",174,0,0,0,"04/01/2005","03/31/2006","SOLS",60,0,"Nil",197,9817,0,13000,0,0,0,0,23014,0,0,0,0,0,967,0,15352,0,3000,360,635,2700,0,0,0,0,23014,0,65,0,8,109,0,8,0,0,0,50,0,0,50,0,0,4000,0,0,4000,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,1,20,4,17.5,3,3,0,3,"No",NA,0,1,37.5,0,0,0,0,0,0,0,0,0,2340,50,500,0,0,0,0,45,47,40,0,0,15,0,150,0
"2300",362,"Wainfleet Twp",2005,18,"Wainfleet Twp",NA,"P.O. Box 118","L0S1V0","Wainfleet","31909 Park Street","www.wainfleetlibrary.ca","Public or Union Library",6214,3055,0,0,"01/01/2005","12/31/2005","SOLS",2145,2500,"Surplus",14956,251847,0,3388,3242,10155,0,0,283588,49200,0,0,0,49200,24155,1635,191302,5513,16537,1786,515,2963,0,0,0,12893,257299,0,1457,1,0,1534,1,0,0,0,0,0,0,0,0,0,0,25201,157,297,25562,161,302,33,0,0,50,0,0,54,0,0,2,0,0,33,0,0,50,0,0,1674,2,2,35,1,1,0,1,0,0,0,0,0,0,0,4,52,3,10,6,4,2,6,"Yes","Mandarin",0,1,47.5,0,0,0,0,0,0,0,0,0,34282,187,2011,343,367,368,914,535,254,147,12,0,70,0,403,102
"2301",364,"Wasaga Beach",2005,70,"Wasaga Beach",NA,"P.O. Box 530","L9Z1A5","Wasaga Beach","120 Glenwood Drive","www.wasagabeach.library.on.com","Public or Union Library",11766,9079,0,0,"01/01/2005","12/31/2005","SOLS",7907,0,"Nil",30181,225565,0,8542,385,16032,0,0,280705,0,0,0,0,0,46454,3411,169910,3454,30213,1579,0,4655,0,7067,0,13269,280012,694,220,4,0,361,4,0,5,0,0,14,0,0,14,0,0,23768,31,107,23935,31,107,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,6,138,10,50,10,5,3,2,"Yes","Athena/Sagebrush",0,1,46,0,0,0,0,0,0,0,0,0,84377,188,2145,669,675,770,1151,1245,105,120,0,0,67,2,552,0
"2302",423,"Wasauksing FN",2005,86,"Wasauksing FN",NA,"P.O. Box 250","P2A2X4","Parry Sound","1508 Lane G Geewadin Rd","librarian@wasauksing.ca","First Nations Library",376,0,0,0,"04/01/2005","03/31/2006","OLS-N",1046,-1830,"Deficit",1398,5000,0,18000,0,0,0,0,24398,0,0,0,0,0,600,0,14000,0,5000,0,265,0,0,0,0,0,19865,0,5,0,0,97,0,0,0,0,0,3,0,0,3,0,0,3647,0,0,3863,0,0,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"Yes","WINN",0,1,37.5,0,0,0,0,0,0,0,0,0,19161,40,80,0,0,0,0,80,40,75,20,0,45,2,150,0
"2303",365,"Waterloo City",2005,25,"Waterloo City",NA,"35 Albert Street","N2L5E2","Waterloo",NA,"www.wpl.ca","Public or Union Library",91412,37352,0,0,"01/01/2005","12/31/2005","SOLS",50953,72234,"Surplus",127888,3074424,0,124894,42082,169579,0,24647,3563514,0,0,616000,0,616000,503913,30845,2386644,14577,319203,9803,12465,147727,0,0,0,175808,3600985,1444562,12017,17,0,15722,37,0,51,0,0,2,0,0,2,0,0,186223,3534,1476,263829,3838,1503,266,0,0,274,0,0,266,7,2,14,0,0,0,0,0,0,0,0,11729,0,0,35,7,0,0,18,0,1,28,0,0,0,0,63,840.3,176,44.16,46,31,42,1,"Yes","Innovative Interfaces Inc.",0,1,62,1,48,0,0,0,0,0,0,0,1190519,611,13809,1300,1991,1400,4443,26166,3634,1532,428,0,1106,0,9645,10688
"2304",270,"Waterloo Region",2005,25,"Waterloo Region",NA,"150 Frederick Street, 2nd Floor","N2G4J3","Kitchener","2017 Nafziger Road, Philipsburg N0B 1G0","www.rwl.library.on.ca","County, County co-operative or Regional Municipality Library",50231,18025,0,0,"01/01/2005","12/31/2005","SOLS",10816,13359,"Surplus",99729,1469058,4120,47534,4414,37917,18886,0,1681658,0,0,77005,21576,98581,92566,30752,1084203,21265,167787,21927,2272,8251,99334,0,0,144054,1672411,98580,936,0,0,2505,0,0,0,0,0,6,0,0,19,0,0,101659,247,328,170065,294,328,86,0,0,144,0,0,226,0,0,1,0,0,0,0,0,0,0,0,800,0,0,35,2,1,0,2,0,0,0,2,32,6,134.75,28,385.5,86,54,41,34,34,37,"Yes","Unicorn",0,0,0,10,254,0,0,0,0,0,0,0,368787,942,11766,2536,2382,2490,4245,8827,772,411,32,0,421,11,3259,1131
"2305",491,"Wauzhushk Onigum FN, Anishinabe of",2005,0,"Wauzhushk Onigum FN, Anishinabe of",NA,"PO Box 1850","P9N3X8","Kenora",NA,"www.ratportagefirstnation.com","First Nations Library",323,0,0,0,"01/01/2005","12/31/2005","OLS-N",10,0,"Nil",292,0,0,13000,0,0,0,0,13292,0,0,0,0,0,4064,0,24068,0,1922,1692,0,0,0,0,0,0,31746,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,400,0,29,463,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,"No",NA,0,1,35,0,0,0,0,0,0,0,0,0,90,3,80,0,0,0,0,4,6,6,0,0,4,2,8,0
"2306",178,"Wawa",2005,80,"Wawa","Wawa","P.O. Box 1730","P0S1K0","Wawa","40 Broadway Ave","www.mtpl.on.ca","Public or Union Library",3211,1743,300,0,"01/01/2005","12/31/2005","OLS-N",1323,-1143,"Deficit",9645,89583,547,13511,790,1892,0,0,115968,0,0,0,0,0,14233,0,86996,1468,5495,1366,0,7305,0,0,0,7477,124340,0,9,3,0,314,77,0,0,0,0,6,0,0,6,0,0,13361,245,1,13661,247,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,3,30,0,0,4,4,4,4,"Yes","Athena",0,1,30,0,0,0,0,0,0,0,0,0,28204,105,538,102,169,110,361,534,225,63,0,0,48,0,532,0
"2307",366,"Welland",2005,18,"Welland",NA,"50 The Boardwalk","L3B6J1","Welland",NA,"http://www.welland.library.on.ca","Public or Union Library",47161,21051,0,0,"04/01/2005","03/31/2006","SOLS",12112,-15945,"Deficit",145878,1378100,2500,896,52379,57733,16495,2907,1656888,0,0,262500,204517,467017,124664,12315,1253653,5572,84135,3853,6720,31836,51500,0,0,46045,1620293,385076,3916,102,0,5980,138,0,2,0,0,0,0,0,0,0,0,84012,7900,3125,97327,8496,3125,216,0,0,225,0,0,251,16,0,9,0,0,0,0,0,0,0,0,5966,0,0,35,5,3,0,9,0,1,10,0,0,0,0,12,140,34,473.5,32,16,13,3,"Yes","SIRSIDYNIX   UNICORN",0,1,68,1,24,0,0,0,0,0,0,0,250256,331,3485,1165,642,1300,2947,5256,1128,625,86,0,578,6,3426,622
"2308",367,"Wellington County",2005,75,"Wellington County",NA,"552 Wellington Rd18, RR1","N1M2W3","Fergus",NA,"www.wclib.ca","County, County co-operative or Regional Municipality Library",75272,30397,0,0,"01/01/2005","12/31/2005","SOLS",35737,0,"Nil",152454,2787350,15703,3183,0,182649,0,0,3141339,0,0,434600,0,434600,434332,7726,2010016,22898,374645,39187,28560,44786,0,0,4100,175089,3141339,0,865,0,0,1759,0,0,0,0,0,0,0,0,0,0,0,154170,939,612,291119,939,612,379,0,0,548,0,0,916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,1,1,2,6,0,0,0,1,23,17,22,48,11,0,0,60,60,60,60,"Yes","Sirsi - Unicorn",0,0,0,14,525,0,0,0,0,0,0,0,814413,230,15712,2035,1634,2212,3255,15765,4382,1056,0,0,1505,0,11872,0
"2309",336,"West Grey",2005,47,"West Grey","Township of West Grey","240 Garafraxa St. N.","N0G1R0","Durham",NA,"www.westgreylibrary.com","Public or Union Library",11242,5310,0,0,"01/01/2005","12/31/2005","SOLS",2426,0,"Nil",24190,147923,4675,8000,0,9505,0,0,194293,0,0,0,0,0,29212,0,111427,1403,17185,4652,208,9079,16400,0,13938,4727,208231,0,1100,0,0,1100,0,0,0,0,0,29,0,0,29,0,0,44941,0,0,44941,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,2,37,0,0,1,22,1,12,4,5,23,19,6,14,"Yes","Winnebago Spectrum 5 Suite",0,1,40,1,12,2,20,0,0,0,0,0,55768,64,882,1225,377,1046,608,1120,281,190,0,0,73,0,539,0
"2310",370,"West Lincoln Twp",2005,18,"West Lincoln Twp",NA,"P.O. Box 28","L0R2A0","Smithville","318 Canborough Street","http://westlincolnlibrary@yahoo.ca","Public or Union Library",11746,4248,0,0,"01/01/2005","12/31/2005","SOLS",6498,0,"Nil",22920,207735,0,71327,2965,0,1291,0,306238,0,0,62899,0,62899,33521,0,117595,582,9594,2827,3025,534,13442,0,0,3656,184776,26915,84,4,2,1303,4,2,4,0,0,58,0,0,160,0,0,56919,54,560,58433,54,560,0,0,0,0,0,0,98,0,0,3,0,0,6,0,0,38,0,0,4503,0,0,35,1,0,0,0,0,2,18,2,18,2,15,3,6,12,3.5,12,10,2,12,"No",NA,0,1,32,2,33,0,0,0,0,0,0,0,91393,7,3411,364,0,384,0,1766,426,133,176,0,132,0,753,0
